gene	RK10.3	RK11.3	RK12.2	RK12.3	RK7.1	RK7.2	RK8.1	RK8.2	RK2.1	RK2.2	RK3.1	RK3.2	RK4.1	RK4.2	RK6.1	RK6.2
ENSRNOG00000019330	2.16	1.95	3.69	2.33	3.18	2.91	6.2	4.64	1.67	3.11	3.88	3.13	7.49	5.72	3.42	4.21
ENSRNOG00000019332	7.38	8.06	6.34	6.96	13.8	12.95	12.52	13.39	9.46	9.38	7.56	9.25	10.49	13.03	10.56	11.15
ENSRNOG00000019333	11.89	10.54	11.8	15.97	21.82	18.39	16.64	20.37	13.29	17.7	11.53	10.99	19.11	19.27	18.9	17.32
ENSRNOG00000019336	7.92	5.22	5.58	6.26	8.23	9.03	10.94	11.57	5.24	7.31	5.06	4.64	6.3	8.98	7.84	7.93
ENSRNOG00000019338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0
ENSRNOG00000019339	0	0	0	0.07	0.46	0.16	0.22	0.22	0	0	0	0.15	0.32	0.37	0.31	0.11
ENSRNOG00000019340	3.59	3.69	4.21	4.79	5.13	4.47	4.06	4.97	3.53	5.27	3.41	3.47	3.86	5.74	4.14	4.22
ENSRNOG00000019341	22.23	24.6	27.64	19.93	28.97	28.89	33.36	22.15	24.79	21.93	25.21	19.36	27.05	28.59	23.29	35.75
ENSRNOG00000019342	26.3	34.26	22.52	33.42	33.32	31.44	42.69	46.49	23.85	25.55	20.61	21	46.1	28.37	31.61	20.68
ENSRNOG00000019346	11.22	10.52	13.38	15.3	18.58	19.31	11.41	15.7	11.31	15.22	10.85	7.79	14.74	18.33	17.84	15.89
ENSRNOG00000019349	20.61	21.75	21.96	17.26	32.87	24.96	30.37	33.27	23.74	25.06	20.2	23.43	24.5	34.16	26.04	26.38
ENSRNOG00000019350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019351	0	0	0	0	0.3	0.15	0.26	0.9	0.13	0	0	0	0.29	0	0	0.12
ENSRNOG00000019352	98.76	114.07	80.89	86.47	91.23	110.66	102.03	96.95	98.02	119.32	105.24	108.59	89.7	97.05	103.3	137.26
ENSRNOG00000019353	0.25	0.45	0.24	0	0	0.55	0	0.25	0	0	0	0.25	0	0	0.51	0
ENSRNOG00000019354	5.06	5.23	5	5.85	7.31	7.73	6.32	6.11	6.02	5.04	4.16	4.32	6.31	6.43	6.49	5.77
ENSRNOG00000019355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019356	2.62	1.66	1.62	1.28	4.04	5.22	7.73	4.11	2.18	1.91	1.54	2.97	4.57	4.62	2.95	4.96
ENSRNOG00000019357	47.41	52.6	39.4	43.56	112.12	103.5	197.52	130.99	63.93	70.13	72.13	83.67	119.5	171.48	115.08	135.01
ENSRNOG00000019358	4.25	7.71	6.02	7.89	6.07	3.09	2.36	2.77	7.13	8.58	4.51	3.92	3.03	2.59	5.51	4.83
ENSRNOG00000019361	11.77	8.69	7.94	8.4	17.79	13.88	7.36	19.62	8.02	7.78	4.72	5.3	11.53	7.79	10.25	11.46
ENSRNOG00000019363	2.15	1.11	2.36	1.73	2.53	2.48	2.09	1.68	1.35	2.03	1.62	1.06	1.95	2.32	2.38	3.39
ENSRNOG00000019365	17.8	14.26	16.59	20.25	25.61	19.59	17.77	19.03	18.76	21.4	15.22	14.06	20.34	27.59	24.38	18.13
ENSRNOG00000019367	2.6	2.7	3.73	3.68	5.64	4.39	4.89	5.85	2.54	3.38	4.04	2.63	3.85	5.62	3.4	5.45
ENSRNOG00000019368	27.61	19.38	22.86	28.33	43.56	36.89	34.24	51.74	16.71	20.18	15.62	15.73	38.33	31.64	32.11	34.89
ENSRNOG00000019369	10.5	6.15	8.54	10.4	13.09	10.51	10.94	9.81	9.21	10.56	9.41	9.24	10.58	10.15	10.98	8.2
ENSRNOG00000019372	224.98	197.86	210.25	222.22	152.67	150.69	47.1	136.07	195.13	222.76	147.85	168.05	121.83	130.96	155.64	124.17
ENSRNOG00000019374	31.13	25.49	22.94	24.79	37.06	45.91	58.23	45.08	31.52	29.9	31.45	30.23	39.01	41.4	44.33	49.95
ENSRNOG00000019376	0.84	0.88	1.09	1.18	1.84	1.03	1.79	1.99	1.29	1.46	0.82	0.91	1.46	1.99	1.39	1.77
ENSRNOG00000019377	0.29	0.09	0	0.37	0	0	0	0	0.19	0	0	0.1	0.21	0.59	0	0.07
ENSRNOG00000019381	31.72	31.91	32.51	37.37	47.38	49.56	65.5	51.66	37.08	37.4	42.53	50.21	47.05	55.42	46.96	44.52
ENSRNOG00000019382	3.79	2.21	3.21	2.8	6.8	3.96	4.96	5.49	4.07	5.4	3.25	4.23	5.76	7.5	7.27	5.88
ENSRNOG00000019383	18.39	45.14	47.11	59.71	29.64	34.74	24.28	42.95	21.1	20.58	14.74	13.25	23.44	26.97	15.99	25.75
ENSRNOG00000019384	22.52	23.4	19.32	25.93	22.35	22.34	25.62	21.4	23.11	26.75	23.6	24.86	28.42	23.11	28.82	24.86
ENSRNOG00000019387	113.06	112.98	105.76	116.1	160.17	157.67	181.12	159.17	111.34	126.58	131.08	137.22	175.57	178.81	154.94	174.57
ENSRNOG00000019388	19.28	17.17	18.03	19.21	26.78	25.91	30.12	21.86	19.49	18.33	16.7	21.71	20.66	32.05	20.87	28.67
ENSRNOG00000019390	0	0	0	0	0.43	0	0	0.07	0	0	0	0	0.07	0.07	0	0
ENSRNOG00000019394	36.24	32.54	30.17	31.35	31.02	27.23	25.37	29.55	25.89	31.52	25.53	32.99	31.15	28.24	31.1	33.43
ENSRNOG00000019400	43.36	35.92	37.4	36.54	63.81	58.67	59.67	59.25	44.58	48.21	38.46	37.2	58.31	57.17	62.25	57.86
ENSRNOG00000019403	4	1.27	2.9	3.16	4.93	4.11	4.34	4.77	2.61	3.32	3.11	2.92	4.55	3.65	3.94	5.14
ENSRNOG00000019404	0.17	0	0	0	0.09	0.28	0.17	0.26	0.09	0.33	0	0	0	0	0.09	0
ENSRNOG00000019407	16.85	14.53	15.83	18.81	20.35	19.71	20.67	22.27	17.89	16.52	15.42	18.17	19	20.19	23.14	22.12
ENSRNOG00000019409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.08	0
ENSRNOG00000019412	68.63	54.88	63.25	59.22	55.13	80.18	62.81	118.89	39.22	39.63	30.43	35.23	77.74	55.7	54.25	57.17
ENSRNOG00000019413	2.17	1.98	2	3.22	3.6	2.24	4.4	3.82	2.87	2.48	2.69	3.25	3.3	3.48	4.47	4.07
ENSRNOG00000019414	20.82	17.36	17.9	18.6	18.59	16.96	21.44	18.27	26.7	24.5	22.58	24.02	21.45	19.94	23.81	21.4
ENSRNOG00000019416	9.82	9.95	8.36	10.66	11.45	11.31	15.81	13.25	9.81	12.07	12.61	13.42	11.82	14.38	12.26	13.96
ENSRNOG00000019417	0	0	0	0	0.08	0	0.32	0	0	0.08	0	0	0.17	0.25	0	0.06
ENSRNOG00000019418	0.28	0.15	0	0	0.24	0.3	0.11	0.17	0	0.05	0.15	0.34	0	0.11	0.18	0.16
ENSRNOG00000019419	10.35	7.41	6.74	9.08	13.18	9.11	10.8	11.03	8.4	10.96	9.95	10.75	9	12.34	9.6	11.66
ENSRNOG00000019422	4.57	1.62	1.33	0.81	23.92	8.58	16.98	6.05	3.17	3.72	3.95	3.32	28.75	11.46	7.14	6.47
ENSRNOG00000019423	30.23	26.55	26.11	26.69	32.7	28.13	37.41	36.04	27.89	32.04	28.54	32	33.68	38.11	36.68	38.86
ENSRNOG00000019424	90.61	86.54	83.05	96.69	57.17	42.27	15.5	39.9	85.04	83.76	71.59	78.97	48.35	49.67	77.1	62.61
ENSRNOG00000019425	111.4	99.14	94.36	104.3	115.66	116.64	112.72	112.24	104.05	106.92	88.31	104.02	105.61	102.26	111.61	111.07
ENSRNOG00000019426	27.29	28.3	25.73	35.1	30.24	27.21	25.79	30.75	35.71	31.24	29.35	33.6	25.42	30.79	32.06	39.49
ENSRNOG00000019427	0	0	0.22	0	0.46	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019428	25.86	29.07	25.48	25.49	33.16	28.23	31.7	33.7	26.45	24.54	24.76	27.84	28.27	32.65	32.67	37.08
ENSRNOG00000019430	26.78	17.88	21.11	20.91	69.85	69.75	80.43	82.49	37.58	32.77	41.27	44.61	73.5	96.97	72.58	81.8
ENSRNOG00000019432	0	0	0	0	0	0	0.34	0	0.34	0	0	0	0	0	0	0
ENSRNOG00000019433	24.45	21.95	15.43	17.59	14.51	14.88	11.99	17.77	13.51	16.73	15.2	21.43	19.47	18.46	16.45	16.31
ENSRNOG00000019434	0.94	1.24	0.81	0.79	1.19	0.9	1.24	1.08	0.74	1.56	0.78	1.16	0.86	0.95	0.64	0.98
ENSRNOG00000019435	0.07	0.03	0.07	0.1	0.19	0.23	0.97	0.96	0	0.31	0.16	0.22	0.4	0.34	0.31	0.37
ENSRNOG00000019438	4.83	3.71	4.87	5.43	8	8.39	8.3	8.14	4.58	6.48	4.8	4.97	6.97	10.34	8.03	7.54
ENSRNOG00000019439	48.04	52.59	45	37.96	62.83	55.58	68.74	56.76	50.33	49.67	54.27	48.9	59.86	68.81	55.25	62.92
ENSRNOG00000019440	2.33	0.79	0.95	1.56	3.26	4.18	6.53	6.67	1.5	2.06	2.1	1.36	4	3.96	4.8	5.35
ENSRNOG00000019441	0	0.6	0.14	0	0	0.1	0.73	0.24	0	0	0.17	0.09	0.16	0.25	0.1	0
ENSRNOG00000019442	25.54	29.3	19.6	23.82	34.42	33.21	37.83	26.6	23.44	29.69	29.69	38.7	24.72	29.64	29.75	36.81
ENSRNOG00000019445	0	0.07	0	2.21	0.22	0.08	0.91	0.07	0.63	0.2	0.13	0.42	0.15	0	0	0.31
ENSRNOG00000019447	0	0	0.02	0	0	0.04	0	0.02	0.06	0	0	0	0	0	0	0.01
ENSRNOG00000019448	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0
ENSRNOG00000019450	36.7	36.4	39.87	42.33	55.62	49.1	47.42	49.52	39.23	47.05	32.99	37.69	50.59	56.69	51.38	55.54
ENSRNOG00000019451	20.45	17.4	18.09	20.7	29.88	25.31	22.16	28	20.63	22.92	20.02	22.95	25.78	26.87	29.08	34.85
ENSRNOG00000019453	467.06	445.37	422.13	410.99	662.93	714.96	1004.28	762.36	513.68	526.1	565.31	581.78	704.72	843.35	688.1	775.05
ENSRNOG00000019455	8.92	9.43	10.13	10.59	12.67	8.65	9.33	9.73	9.79	12.04	9.47	10.44	11.13	11.99	9.38	10.36
ENSRNOG00000019456	45.61	39.97	41.08	46.72	67.67	62.92	65.8	70.84	47.46	44.92	43.47	44.77	70.09	70.4	61.87	69.94
ENSRNOG00000019458	18.16	15.3	15.22	17.47	14.29	15.96	11.66	13.5	17.69	21.25	16.33	16.71	17.67	13.38	19.42	16.96
ENSRNOG00000019459	283.52	261.25	245.45	258.91	318.74	305.49	319.63	284.63	258.6	250.01	272.33	279.38	304.8	292.41	300.88	295.43
ENSRNOG00000019461	1.01	0.64	0.45	0.65	1.55	1.49	1.75	1.79	0.61	1.55	1.09	0.77	0.75	1.49	0.65	2.06
ENSRNOG00000019463	4.49	5.41	4.04	4.44	5.67	5.16	6.41	5.86	4.92	7.1	6.05	5.03	5.73	7.15	5.05	6.79
ENSRNOG00000019464	10.57	11.11	10.1	13.85	13.75	15.05	18.35	17.95	10.62	10.95	9.73	10.43	17.6	17.28	14.12	14.78
ENSRNOG00000019465	36.31	39.66	44.34	47.89	66.11	59.09	53.77	59.79	48.44	48.17	37.42	39.21	62.11	66.31	58.87	60.39
ENSRNOG00000019466	8.55	5.99	7.76	6.2	17.43	18.23	21.23	16.73	7.28	10.08	6.24	8.74	12.1	15.28	14.97	22.31
ENSRNOG00000019467	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0
ENSRNOG00000019468	18.49	16.39	16.53	17.78	22.71	24.09	21.35	20.93	19.34	16.32	15.89	18.42	22.93	20.71	26.07	23.87
ENSRNOG00000019470	2408.43	3919.02	3406.38	4612.47	2471.55	1895.06	867.46	1903.38	3545.83	3583.46	2669.7	2817.4	2220.22	2667.86	2385.95	2532.83
ENSRNOG00000019472	0	0	0	0	0.13	0.14	0.37	0.38	0	0.12	0	0.12	0.67	0	0.26	0.09
ENSRNOG00000019473	4.95	4	2.8	1.9	5.81	4.68	6.59	7.01	4.49	5.93	4.14	5.24	3.47	7.21	6.54	2.43
ENSRNOG00000019474	14.22	14.62	15.98	11.53	13.76	19.58	20.11	20.39	18.34	15.14	14.43	16.3	15.34	11.77	16.37	13.46
ENSRNOG00000019476	10.23	10.42	10.99	14.68	16.97	13.71	9.76	12.59	13.96	13.42	10.35	10.09	19.02	15	16.76	16.43
ENSRNOG00000019477	3.64	3.83	4.67	4.03	9.61	8.34	10.36	7.89	7.25	4.23	6.72	5.25	9.2	9.42	10.86	10.52
ENSRNOG00000019478	7.8	5.31	6.29	6.53	15.69	11.52	16.44	20.38	12.8	11.26	10.44	11.03	13.05	17.61	13.48	15.11
ENSRNOG00000019479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019481	0	0.15	0.15	0.15	0.08	0	0	0	0.63	0	0	0.08	0.09	0	0.08	0
ENSRNOG00000019482	0.38	0.07	0.22	0.07	0.64	0.32	0.67	0.91	0.52	0.29	0.27	0.3	0.65	0.46	0.48	0.44
ENSRNOG00000019484	1.18	1.59	1.31	1.06	3.47	3.62	2.91	1.95	2.28	1.96	1.4	2.47	2.71	3	1.69	2.64
ENSRNOG00000019485	118.34	102.09	107.89	113.23	106.09	119.63	93.59	93.48	114.79	126.25	108.49	120.59	107.98	99.28	118.73	123.45
ENSRNOG00000019486	16.51	21.45	28.1	24.51	13.48	12.32	10.6	12.67	19.18	24.18	24.1	24.18	12.8	20.45	21.17	16.69
ENSRNOG00000019489	9.86	6.86	10.59	10.1	9.25	11.38	10.05	9.95	11.97	9.11	8.59	7.65	11.23	14.1	11.96	11.57
ENSRNOG00000019490	6.73	7.47	8.4	9.79	13.15	10.5	9.83	9.18	7.99	9.1	6.16	8.55	12.32	13.18	12.07	10.32
ENSRNOG00000019491	150.01	149.79	136.47	144.93	122.46	105.32	118.96	112.08	150.27	136.12	138.69	154.66	119.48	105.04	123.95	133.1
ENSRNOG00000019492	3.62	3.69	3.67	3.59	5.17	6.54	4.84	5.61	3.7	5.65	4.46	3.36	5.87	4.33	5.03	4.76
ENSRNOG00000019494	27.97	20.11	17.85	21.91	75.96	72.98	107.36	77.55	29.42	32.81	35.42	43.76	76.93	103.92	75.47	85.08
ENSRNOG00000019495	0	0	0	0	0	0	1.18	0.86	0	0	0	0	0	0.17	0.18	0
ENSRNOG00000019496	3.6	2.14	2.72	4.11	3.92	2.89	4.14	3.13	3.6	2.31	1.91	2.36	3.96	3.62	3.91	4.05
ENSRNOG00000019497	147	135.63	114.07	124.9	158.55	168.15	176.12	143.11	128.86	142.97	131.63	143.87	152.42	159	165.71	187.15
ENSRNOG00000019500	0.41	9.07	2.1	8.55	1.76	0.8	0	0.58	0.74	0.11	0.05	0.17	0.62	0	0	1.7
ENSRNOG00000019501	23.59	25.31	29.2	29.13	28.09	24.04	17.22	22.74	23.79	26.62	24.25	22.01	21.71	27.16	26.58	26.34
ENSRNOG00000019503	0	0	0	0.07	0.16	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019504	0.18	0.12	0.09	0.02	0.08	0.12	0.06	0.15	0.08	0.16	0.09	0.08	0.25	0.24	0.08	0.13
ENSRNOG00000019506	54.32	54.44	44.66	53.11	49.61	49.01	50.88	57.53	52.91	45.89	45.47	51.14	44.65	43.67	53.69	58.86
ENSRNOG00000019507	40.29	39.4	36.69	46.93	68.92	53.39	48.95	63.72	46.32	53.96	34.05	35.3	61.02	68.7	58.58	57.9
ENSRNOG00000019508	8.09	4.59	7.96	7.48	9.11	8.2	5.24	8.87	6.53	4.16	5.75	6.32	9.88	10.92	10.14	9.51
ENSRNOG00000019509	13.25	11.67	11.26	10.99	15.55	12.45	20.57	12.46	14.74	11.58	12.19	13.06	8.72	12.98	12.31	17.66
ENSRNOG00000019510	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0
ENSRNOG00000019511	76.41	76.76	78.17	72.47	89.52	70.28	84.56	81.9	67.56	77.11	74.62	82.53	76.81	69.84	79.12	88.83
ENSRNOG00000019518	7.18	5.4	12.31	7.57	8.56	7.64	4.82	6.44	9.26	16.49	9.57	11.15	4.82	6	6	7.52
ENSRNOG00000019519	12.71	15.23	14.53	16.24	8.88	12.09	13.86	14.36	9.65	16.04	13.14	16.74	12.2	16.33	15.32	13.48
ENSRNOG00000019522	16.5	15.36	15.99	16.7	18.41	15.61	13.96	16.91	14.54	18.72	15.01	17.68	15.5	15.62	17.87	19.06
ENSRNOG00000019525	224.29	196.08	209.14	249.59	244.92	227.44	136.04	219.25	222.93	259.62	163.68	179.24	251.56	234.2	266.66	248.82
ENSRNOG00000019527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019528	1.85	1.08	1.01	0.74	2.56	1.97	5.3	4.09	1.17	1.25	0.98	1.43	2.84	3.8	2.63	2.88
ENSRNOG00000019529	26.07	22.6	24.92	27.48	34.92	31.37	31.97	37.55	25.81	27.58	23.16	25.67	35.53	33.98	35.19	31.98
ENSRNOG00000019532	70.78	63.68	54.23	67.46	107.91	93.91	99.17	121	75.82	79.43	69.95	77.42	98.91	103.58	97.78	109.75
ENSRNOG00000019533	4.69	2.94	3.46	3.6	8.1	6.95	1.76	5.52	7.67	8.18	3.48	2.61	6.27	5.21	7.37	3.43
ENSRNOG00000019534	83.41	69.23	73.92	86.85	90.05	88.06	55.47	78.7	91.29	100.91	72.44	68.91	96.9	101.76	101.9	94.93
ENSRNOG00000019536	3.43	1.73	2.37	1.07	9.63	7.54	15.46	9.99	5.06	3.7	4.26	4.7	9.79	13.47	8.86	9.68
ENSRNOG00000019542	3.3	2.06	1.68	1.54	5.35	9.02	3.82	8.01	2.73	5.16	3.16	2.86	6.97	9.43	9.55	4.27
ENSRNOG00000019544	2.93	2.31	2.24	2.91	5.08	4.64	3.8	4.74	3.21	3.12	2.64	3.65	2.64	3.83	4.09	3.88
ENSRNOG00000019549	6.51	4.78	5.94	5.94	11.29	9.76	21.2	17.88	7.27	8.94	6.16	6.23	10	13.66	18.18	9.34
ENSRNOG00000019550	30.33	38.96	37.91	43.92	45.36	46	46.46	47.4	32.96	36.41	31.34	33.51	50.07	57.82	40.43	50.95
ENSRNOG00000019551	174.14	161.95	182.76	163.16	198.87	198.59	174.33	174.07	161.76	161.64	148.85	165.87	188.97	178.1	171.16	201.01
ENSRNOG00000019552	72.51	60.56	41.96	54.71	73.21	68.45	111.59	70.96	62.79	67.36	68.77	57.95	77.42	82.99	58.56	103.48
ENSRNOG00000019553	16.03	12.98	15.07	14.63	25.53	22.73	17.86	22.34	18.9	20.4	13.33	17.12	22.97	24.22	23.59	24.04
ENSRNOG00000019555	11.39	8.89	9.35	9.9	19.51	19.49	18.59	19.45	12.92	14.47	12.16	13.23	18.48	19.54	19.12	18.41
ENSRNOG00000019556	55.69	58.46	54.85	59.24	131.03	115.18	153.21	133.22	59.81	66.3	49.56	57.39	113.36	109.55	108.86	130.14
ENSRNOG00000019557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019559	8.77	8.39	9.11	10.71	12.71	10.79	11.72	10.79	11.52	11.44	8.14	9.16	12.48	13.08	11.67	12.64
ENSRNOG00000019560	10.9	7.53	7.97	8.94	10.54	11.71	9.08	10.97	8.34	10.68	8.47	9.17	13.57	11.31	12.96	13.02
ENSRNOG00000019565	0	0	0	0	0	0	0	0	0	0.04	0	0.04	0	0	0	0
ENSRNOG00000019566	0	0.58	0	0	0	0.27	0	0	0	0	0.34	0.63	0.27	1.16	0	0
ENSRNOG00000019568	100.18	76.58	81.17	72.41	157.93	154.07	203.45	139.15	112.53	122.37	135.43	125.6	147.64	146	135.07	124.66
ENSRNOG00000019570	1.53	1.94	2.65	2.01	3.95	3.46	5.08	3.51	2.85	4.35	1.48	2.56	5.02	3.86	3.16	4.48
ENSRNOG00000019572	63.72	69.87	55.91	54.02	65.72	62.42	90.51	66.85	57.13	63.79	61.77	74.83	55.56	67.95	67.91	69.43
ENSRNOG00000019573	1.74	2.14	0.84	0.93	1.93	1.47	3.28	2.23	2.69	1.18	2.18	1.59	2.12	2.26	2.71	2.4
ENSRNOG00000019574	8.77	13.73	9.66	11.69	12.86	12.08	17.66	14.33	9.58	7.77	10.38	8.86	12.98	15.48	11.64	10.57
ENSRNOG00000019575	9.78	5.41	6.24	7.31	7.56	5.37	5.82	6.04	6.31	10.39	6.2	8.54	6.68	7.89	9.92	8.12
ENSRNOG00000019577	0	0.06	0	0.03	0.04	0.14	0.03	0	0	0	0	0	0	0.07	0	0
ENSRNOG00000019578	700.23	703.33	600.43	610.91	1053.52	1027.51	1564.57	1213.6	825.37	694.35	811.66	884.6	909.54	1212.76	1070.03	1183.29
ENSRNOG00000019579	4.8	3.59	4.83	6.84	11.23	6.01	6	8.23	6.37	4.85	2.73	3.74	9.29	6.62	8.89	8.85
ENSRNOG00000019581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019582	0.48	0.98	0.53	0.85	2.3	2.95	4.12	4.01	1.17	1.01	1.15	1.34	1.63	4.3	2.39	2.22
ENSRNOG00000019583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22
ENSRNOG00000019585	17.4	16.48	14.34	18.33	15.31	16.02	20.63	17.9	15.56	20.4	12.65	15.74	20.31	19.1	17.18	21.78
ENSRNOG00000019586	0	0	0	0	0	0	0	0.15	0	0	0	0	0.16	0	0	0
ENSRNOG00000019587	39.43	39.95	45.06	44.4	48.93	44.98	55.96	48.02	47.54	43.17	34.84	35.3	53.52	71.46	48.35	43.48
ENSRNOG00000019589	0	0.05	0.11	0.06	0	0	0	0	0.18	0.06	0	0	0	0.24	0.31	0.04
ENSRNOG00000019590	16.6	16.66	19.18	19.55	24.55	22.01	19.01	21.58	18.52	26.75	17.59	18.33	22.88	25.38	27.15	27.61
ENSRNOG00000019592	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0
ENSRNOG00000019594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019596	8.4	8.33	5.87	6.24	12.25	8.95	13.9	13.11	9.93	8.96	9.66	8.05	10.76	12.55	12.12	12.95
ENSRNOG00000019598	33.21	28.92	31.11	33.41	41.31	38.75	29.65	41.04	31.16	38.43	28.17	31.98	36.31	51.78	44.21	42.02
ENSRNOG00000019599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019604	2.39	1.29	2.54	2.33	7.36	6.3	6.17	5.76	3.53	3.9	2.99	2.47	5.92	6.81	4.75	5.26
ENSRNOG00000019606	0.1	0.05	0.05	0.09	0.21	0.27	0.05	0.4	0.49	0.24	0.13	0.2	0.05	0.3	0.26	0.43
ENSRNOG00000019607	0.58	0	0	0	0.56	0	0	0.57	0	0	0	0	0	0	0	0
ENSRNOG00000019609	1.17	0.92	0.6	0.44	2.86	2.75	3.29	2.03	0.77	0.44	1.03	1.16	1.09	3.08	1.64	2.41
ENSRNOG00000019612	1.09	1.11	1.44	1.28	1.97	1.61	1.33	2.04	1.07	1.68	0.72	1.88	1.45	0.55	1.55	2.14
ENSRNOG00000019613	0	0	0.32	0	0.46	1.41	0.32	0.77	0.43	0.21	0.29	0	0.94	0.22	1.15	0.47
ENSRNOG00000019614	1.22	0.35	1.69	1.34	2.5	2.42	1.52	2.82	1.85	1.94	1.65	2.3	4.24	3.14	3.21	1.91
ENSRNOG00000019615	0	0.22	0	0	0	0.27	0	0.25	0	0	0.33	0	0.53	0.37	0.51	0
ENSRNOG00000019616	125.43	120.89	124.61	145.47	122.92	94.3	87.85	98.45	149.27	136.23	127.12	124.28	115.4	124.64	134.31	128.4
ENSRNOG00000019618	31.33	24.17	31.25	33.29	36.57	38.86	41.3	36.82	31.2	33.39	29.73	30.45	31.16	36.66	34.45	39.22
ENSRNOG00000019620	7.6	9.32	11.33	9.44	19.74	21.96	23.29	18.23	7.45	8.36	9	15.89	17.98	20.31	15.2	15.25
ENSRNOG00000019622	25.55	19.32	15.93	15.64	23.73	20.49	29.92	22.78	20.57	21.41	20.63	21.95	22.53	23.54	27.74	29.47
ENSRNOG00000019623	4.44	2.17	1.98	6.52	1.6	4.92	1.95	4.01	3.94	3.46	0.72	0.4	1.63	4.05	4.38	4.56
ENSRNOG00000019624	6.17	4.67	5.48	6.34	8.73	7.21	8.24	9.28	4.98	7.2	5.54	5.88	8.47	10.06	7.77	7.28
ENSRNOG00000019626	0	2.01	0.13	1.37	0	2.21	0	1.34	1.12	0.13	0.64	0.2	1.08	0.88	0	0
ENSRNOG00000019627	3.25	3.77	2.9	2.73	9.23	5.31	12.45	8.08	4.12	5.52	4.37	4.82	9	10.76	8.53	12.55
ENSRNOG00000019629	771.46	640.01	694.59	755.53	782.64	688.8	554.06	722.49	736.54	837.41	662.29	757.7	705.14	739.54	826.65	720.17
ENSRNOG00000019630	10.17	10.48	17.96	13.4	9.71	10.24	4.6	8.73	13.86	12.28	8.26	10.36	11.69	8.74	8.51	9.47
ENSRNOG00000019634	35.87	32.78	32.21	33.08	52.27	50.09	62.19	50.16	34.35	41	42.7	51.18	46.1	54.11	49.3	54.99
ENSRNOG00000019635	42.57	46.39	46.55	43.45	49.06	50.34	47.19	46.16	41.69	48.89	45.16	46.74	40.93	45.95	48.2	54.48
ENSRNOG00000019638	77.63	73.97	65.62	75.39	112.76	111.02	150.48	122.65	81.57	83.75	70.11	76.06	115.29	130.73	107.88	131.67
ENSRNOG00000019639	220.07	157.25	195.68	221.62	225.98	209.48	82.16	156.23	235.37	298.98	163.02	175.43	207.61	219.13	207.24	211.02
ENSRNOG00000019643	11.66	10.44	8.93	10.35	13.8	17.99	23.27	24.51	10.07	8.98	13.18	12.97	17.91	21.78	21.45	22
ENSRNOG00000019645	1.16	1.19	0.82	0.87	1.14	1.55	0.77	0.93	1.44	1.45	0.72	0.81	0.73	0.53	1.22	1.05
ENSRNOG00000019648	7.19	5.14	6.95	5.99	22.83	23.02	32.38	25.51	8.38	13.77	10.52	10.12	21.13	33.37	20.85	19.04
ENSRNOG00000019649	27.19	25.83	31	29.71	41.29	36.54	26.49	35.22	24.36	32.81	24.66	25.91	32.89	33.77	35.21	35.31
ENSRNOG00000019651	9.06	7.29	7.78	7.69	15.55	13.59	18.73	14.05	8.98	9.52	7.62	7.88	12.8	15.31	13.03	14.31
ENSRNOG00000019653	1.26	0.7	1.26	1.62	2.24	2.29	3.03	2.64	1.36	1.4	1.3	1.4	1.85	1.73	2.59	2.4
ENSRNOG00000019655	253.12	231.8	211.32	209.99	210.24	199.88	204.15	239.74	183.22	213.09	196.08	201.43	187.33	200.41	211.42	217.3
ENSRNOG00000019656	43.76	47.01	48.75	45.91	51.13	46.82	37.21	47.85	46.88	45.6	51.6	38.77	45.69	43.34	46.11	40.42
ENSRNOG00000019657	372.85	309.36	302.99	350.61	307.68	283.39	160.11	235.23	376.39	420.59	354.83	372.16	290.14	318.35	305.39	315.95
ENSRNOG00000019659	208.63	168.88	183.71	207.71	120.3	112.95	53.04	105.81	223.71	212.06	153.49	157.14	117.71	130.49	166.33	141.33
